0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.496478141703898035e-01,1.264938611131011470e+00,1.496478141703919129e-01,1.324559827965461276e-02,1.863826574113602863e-04,-4.159441417592982804e-01
-1.589106085887429243e-01,1.715295905007144572e+00,1.589080025521043549e-01,6.570323391844619387e-02,-3.078030531304652012e-03,-3.183281928773055158e-01
-1.628143689849990139e-01,2.166006114422378115e+00,1.622764209697168114e-01,1.226343633037093594e-01,-6.793904393646688078e-03,-2.152917030930746878e-01
-1.611978538677368011e-01,2.146498916647169075e+00,1.605425676204493002e-01,1.207393027633299198e-01,-6.793512952385685755e-03,-2.127144841967596178e-01
-1.596769267860851660e-01,2.127149543641932095e+00,1.589777549234099308e-01,1.192577207005349887e-01,-6.759800734298854197e-03,-2.105380105676453451e-01
-1.581898202356883942e-01,2.107961883811023007e+00,1.574656360348388462e-01,1.179093356953096333e-01,-6.716900733727729222e-03,-2.084906044823018334e-01
-1.567252783683274198e-01,2.088935516491862376e+00,1.559850273889378525e-01,1.166309064895380415e-01,-6.669861283144357805e-03,-2.065121554402675197e-01
-1.552791841058390743e-01,2.070069422400107939e+00,1.545282021087426294e-01,1.153983675184177410e-01,-6.620563081230927682e-03,-2.045799549527524130e-01
-1.538495117677949608e-01,2.051362414877893503e+00,1.530913812322730605e-01,1.141999103190279169e-01,-6.569916879102265239e-03,-2.026829082520885117e-01
-1.524350757813343893e-01,2.032813246743284896e+00,1.516723745928897082e-01,1.130288141989840150e-01,-6.518435204718658199e-03,-2.008147178810607558e-01
-1.510350941680479175e-01,2.014420647506911521e+00,1.502697573614118765e-01,1.118808571776821331e-01,-6.466436413298793512e-03,-1.989714349186822440e-01
-1.496490023437842265e-01,1.996183339190293893e+00,1.488825187428767793e-01,1.107531906686697876e-01,-6.414132756644048972e-03,-1.971503991451160342e-01
-1.482763620796234139e-01,1.978100044005500768e+00,1.475098903442078613e-01,1.096437846742892713e-01,-6.361673627048872876e-03,-1.953497184248522145e-01
-1.469168121929955162e-01,1.960169488462800702e+00,1.461512534449034284e-01,1.085511279525280676e-01,-6.309168897008336080e-03,-1.935679882379569838e-01
-1.455700394791856478e-01,1.942390405742667303e+00,1.448060846406004354e-01,1.074740542221291895e-01,-6.256702479607634260e-03,-1.918041295344305452e-01
-1.442357601706866777e-01,1.924761537161196800e+00,1.434739215595182138e-01,1.064116357064603807e-01,-6.204340703349658925e-03,-1.900572896005593981e-01
-1.429137070909926865e-01,1.907281633140237354e+00,1.421543395777273011e-01,1.053631149532404943e-01,-6.152137774849401886e-03,-1.883267786199142590e-01
-1.416036198682188163e-01,1.889949453904701926e+00,1.408469346340331385e-01,1.043278595401080644e-01,-6.100139539423692428e-03,-1.866120274962451697e-01
-1.403052366123145878e-01,1.872763770039197917e+00,1.395513092429135904e-01,1.033053310540769654e-01,-6.048386228587263047e-03,-1.849125588787778884e-01
-1.390182859432473605e-01,1.855723362993009440e+00,1.382670597684938774e-01,1.022950632983119085e-01,-5.996914616119137370e-03,-1.832279666754680902e-01
-1.377424784329447927e-01,1.838827025604461207e+00,1.369937634333456278e-01,1.012966466512182639e-01,-5.945759866403060520e-03,-1.815579011848179047e-01
-1.364774964867775664e-01,1.822073562714289219e+00,1.357309635895007360e-01,1.003097166411574953e-01,-5.894957293485072330e-03,-1.799020580378950240e-01
-1.352229814539655794e-01,1.805461791950627948e+00,1.344781515257927051e-01,9.933394548277950376e-02,-5.844544232504564341e-03,-1.782601697741242608e-01
-1.339785162606964564e-01,1.788990544799018423e+00,1.332347424680585812e-01,9.836903574595026734e-02,-5.794562251100615624e-03,-1.766319992605524525e-01
-1.327436009636082936e-01,1.772658668127581993e+00,1.320000422685760066e-01,9.741471560270088814e-02,-5.745060004901937981e-03,-1.750173344039004930e-01
-1.315176170299626746e-01,1.756465026439903987e+00,1.307731991980958519e-01,9.647073528526632635e-02,-5.696097195606911537e-03,-1.734159837499501255e-01
-1.302997732733173764e-01,1.740408505313099097e+00,1.295531314774851783e-01,9.553686452719115096e-02,-5.647750380812714688e-03,-1.718277726441942432e-01
-1.290890209881832285e-01,1.724488016825603154e+00,1.283384141200909767e-01,9.461289088120677926e-02,-5.600121937349388651e-03,-1.702525396471386288e-01
-1.278839152780360811e-01,1.708702508458644687e+00,1.271270948342371754e-01,9.369861894319878037e-02,-5.553354567792944535e-03,-1.686901328460845284e-01
-1.266823777274748430e-01,1.693050978362570680e+00,1.259163801674336169e-01,9.279387071210884463e-02,-5.507655996342630117e-03,-1.671404055334589911e-01
-1.254812671996916873e-01,1.677532502995765284e+00,1.247020699390231774e-01,9.189848768592955019e-02,-5.463343499469692013e-03,-1.656032103037934355e-01
-1.242755492765151293e-01,1.662146290640031943e+00,1.234774665620099188e-01,9.101233608453657142e-02,-5.420929932626151332e-03,-1.640783896248443341e-01
-1.230565451996938620e-01,1.646891794286788224e+00,1.222310833192342960e-01,9.013531845593177050e-02,-5.381304913949395280e-03,-1.625657584462665561e-01
-1.218077993434961981e-01,1.631768978330910835e+00,1.209412538626039729e-01,8.926739963211609286e-02,-5.346162141530054826e-03,-1.610650677200966552e-01
-1.204936736452217882e-01,1.616779056410988513e+00,1.195613039950539774e-01,8.840866655020820919e-02,-5.319178272686943265e-03,-1.595759188764919734e-01
-1.190194969060203722e-01,1.601927083855569922e+00,1.179679138719951503e-01,8.755944705046309062e-02,-5.310130928864989844e-03,-1.580975593632915899e-01
-1.170210947989843014e-01,1.587235853728562907e+00,1.156893035356569843e-01,8.671969102183112177e-02,-5.356642255876483197e-03,-1.566290669886360176e-01
-1.065062846486290182e-01,1.573182695853296176e+00,1.036642138259787349e-01,8.311952068537492577e-02,-1.149854885616369282e-02,-1.581483449189867996e-01
1.215523412221442973e-01,1.557839980748338959e+00,-1.234359164912501999e-01,7.903764939672396073e-02,-4.317977224691407594e-03,-1.596408922400698593e-01
1.160043808596396969e-01,1.543739864895015801e+00,-1.166430382494191564e-01,7.578748279645382280e-02,4.677676766828460508e-04,-1.609566372090375508e-01
1.151928401111411843e-01,1.529480896972195803e+00,-1.153857187466424128e-01,7.504370745615092375e-02,4.662432693557649888e-04,-1.594728554874506044e-01
1.142878677295846024e-01,1.515344411882513675e+00,-1.142413790693651565e-01,7.431399273327574106e-02,4.666019830836913573e-04,-1.579945248889813580e-01
1.133556943248823501e-01,1.501328024518259863e+00,-1.131425688668145357e-01,7.359243257784267578e-02,4.676655494046857292e-04,-1.565274410564839735e-01
1.124152076469163292e-01,1.487430422621721204e+00,-1.120699374015554084e-01,7.287810965978590294e-02,4.690329146320223325e-04,-1.550723096400655754e-01
1.114738048326600062e-01,1.473650509796527119e+00,-1.110158090981571283e-01,7.217073835695599071e-02,4.705367969420649887e-04,-1.536292224971132214e-01
1.105349526066474741e-01,1.459987257367308278e+00,-1.099765030304742097e-01,7.147016849681006589e-02,4.720958267488192112e-04,-1.521981505892124886e-01
1.096004731574343749e-01,1.446439666312173911e+00,-1.089500106739620666e-01,7.077629029125562243e-02,4.736659617783217646e-04,-1.507790337246376344e-01
1.086714011997828300e-01,1.433006754809303507e+00,-1.079351251807416506e-01,7.008900966918663045e-02,4.752214863519895610e-04,-1.493718021089201209e-01
1.077570230501604664e-01,1.419687122556098302e+00,-1.069381814367248718e-01,6.940818474712287522e-02,4.759833778966056361e-04,-1.479764325945472636e-01
1.068592990491158551e-01,1.406479740812903056e+00,-1.059597000438641801e-01,6.873372500956896614e-02,4.757967941572127657e-04,-1.465928590644872409e-01
1.059761162916918464e-01,1.393383783797770725e+00,-1.049971611213766504e-01,6.806556863656115786e-02,4.748567476062486720e-04,-1.452209915034211596e-01
1.051059437879589831e-01,1.380398398525516379e+00,-1.040487517523955296e-01,6.740365208459410395e-02,4.733023488389751648e-04,-1.438607429438417129e-01
1.042476371483979786e-01,1.367522716608616573e+00,-1.031131268260851996e-01,6.674791117473137525e-02,4.712356306244211424e-04,-1.425120282460077548e-01
1.034003173201002435e-01,1.354755861545644979e+00,-1.021892610506999477e-01,6.609828175330333122e-02,4.687332274049584024e-04,-1.411747633029106774e-01
1.025632925040650539e-01,1.342096953382410751e+00,-1.012763539819838687e-01,6.545470009100554099e-02,4.658538912874592153e-04,-1.398488645184481072e-01
1.017360062821885541e-01,1.329545111781048616e+00,-1.003737671399853315e-01,6.481710311919006151e-02,4.626434823814199598e-04,-1.385342484653830086e-01
1.009180022104145674e-01,1.317099458090603248e+00,-9.948098122873862137e-02,6.418542856351334980e-02,4.591383732484187116e-04,-1.372308316644333948e-01
1.001088990714647381e-01,1.304759116772438388e+00,-9.859756633308171259e-02,6.355961501236960520e-02,4.553678271933987720e-04,-1.359385304467268518e-01
