0.0,0.0,0.0,0.0,-0.3,-0.3,-0.3,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.0016783568399838969,8.131516293641283e-18,-2.2194654641752415e-17,-0.2479801426778735,-0.4015748344615215,-0.25548722810332947,1.3139057899203241e-18,-0.0353338282101875,-0.035333828210187185,-0.035333828210187504,-0.035333828210187136,0.0
0.0,-0.0027111072094572297,8.890457814381136e-18,-4.977756489874245e-17,-0.2023741377800227,-0.48511292357628477,-0.2225820231433388,-5.4550649674482e-19,-0.05707594125173135,-0.05707594125173087,-0.05707594125173142,-0.057075941251731155,0.0
0.0,-0.0034395995150095634,1.1329912702473521e-17,-6.238971312493192e-17,-0.16156728438862739,-0.5562945825682453,-0.197218964892174,-2.4882804107786822e-18,-0.07241262136862266,-0.07241262136862202,-0.07241262136862271,-0.0724126213686224,0.0
0.0,-0.0039961804025798586,-1.75694962051276e-16,1.4405214065046187e-16,-0.1243093232402013,-0.618658201040259,-0.17711011496630522,4.499611802881521e-18,-0.08413011373851795,-0.08413011373852854,-0.08413011373852144,-0.08413011373852566,0.0
0.0,-0.004443400683902009,-1.7683337433238577e-16,1.4628794537931726e-16,-0.08978438144175825,-0.6743593335409562,-0.16091598155940548,9.7161513648472e-18,-0.09354527755582633,-0.09354527755583697,-0.09354527755582989,-0.09354527755583415,0.0
0.0,-0.004815328015136202,-2.6928871459108716e-16,2.432375234746064e-16,-0.05744600279163252,-0.7247930596096466,-0.14778812909242295,1.048321007020216e-17,-0.10137532663443811,-0.10137532663445431,-0.10137532663444339,-0.10137532663444988,0.0
0.0,-0.005132452944195701,-2.695868701885207e-16,2.3417583486707033e-16,-0.02691208174406629,-0.7709157479580473,-0.13715248008294675,1.0616475845380891e-17,-0.10805164093042756,-0.10805164093044374,-0.10805164093043283,-0.10805164093043937,0.0
0.0,-0.005408022701167805,-4.544704456516113e-16,4.2865395989954e-16,0.002095156381075332,-0.8134145471280296,-0.12859984429330848,6.029722408502403e-18,-0.11385310949825578,-0.11385310949828306,-0.11385310949826441,-0.11385310949827541,0.0
0.0,-0.0056510823779854225,-6.421593942360082e-16,6.28460635162321e-16,0.02978427757048488,-0.8528021790635169,-0.1218262473463096,-3.770105305130764e-18,-0.11897015532598942,-0.11897015532602803,-0.11897015532600147,-0.11897015532601696,0.0
0.0,-0.0058680769272091825,-6.436230671688636e-16,6.243537488973484e-16,0.05631609177737433,-0.8894731411341891,-0.11659818137681047,-6.769700603113993e-18,-0.12353846162543695,-0.12353846162547562,-0.12353846162544904,-0.1235384616254646,0.0
0.0,-0.006063758213001058,-5.495278711242779e-16,5.141213453483864e-16,0.0818173230969552,-0.9237387553179115,-0.11273122603999579,-8.569258493499224e-18,-0.12765806764211082,-0.1276580676421438,-0.12765806764212123,-0.12765806764213455,0.0
0.0,-0.0062417290751421856,-6.421458417088521e-16,6.164733761053389e-16,0.1063896576736484,-0.9558499819720971,-0.11007628266232423,-8.895435821256304e-18,-0.13140482263455283,-0.13140482263459138,-0.13140482263456493,-0.13140482263458048,0.0
0.0,-0.006404785403631026,-6.414817678782048e-16,6.315192479510875e-16,0.13011593424821452,-0.9860128177190569,-0.10851036691829555,3.769674323846063e-18,-0.13483758744484423,-0.13483758744488272,-0.13483758744485633,-0.13483758744487187,0.0
0.0,-0.006555139804160087,-6.418070285299504e-16,6.342773877849263e-16,0.15306450383832168,-1.0143990141616934,-0.10793024981020086,9.520201016979544e-18,-0.13800294324545603,-0.13800294324549456,-0.13800294324546816,-0.1380029432454837,0.0
0.0,-0.006694572759365263,-5.478609102840815e-16,5.181611417583311e-16,0.17529237851079263,-1.0411537400501598,-0.10824794428847459,3.7928469248413856e-18,-0.1409383738813573,-0.14093837388139016,-0.14093837388136773,-0.14093837388138103,0.0
0.0,-0.006824537722223671,-2.660496606007867e-16,1.902684451864223e-16,0.19684755660062878,-1.0664011858739857,-0.10938742589324535,-4.6282729593547195e-18,-0.14367447836259542,-0.14367447836261132,-0.14367447836260078,-0.1436744783626073,0.0
0.0,-0.0069462359943336755,1.543632843076237e-17,-1.3520233219425022e-16,0.21777077383491464,-1.090248746480049,-0.1112822012748123,-1.2829936548682856e-17,-0.14623654724913032,-0.14623654724912927,-0.14623654724913057,-0.14623654724913035,0.0
0.0,-0.007060671232792969,-7.783216345730315e-17,-3.0336556447273905e-17,0.2380968453986196,-1.1127901979856452,-0.11387347336081219,-1.205086608419699e-17,-0.14864571016406,-0.14864571016406455,-0.14864571016406194,-0.14864571016406397,0.0
0.0,-0.007168689886859597,-2.6405066284526657e-16,1.8153382023336632e-16,0.25785571078025493,-1.1341081486714855,-0.11710873532320344,-5.320864931215785e-18,-0.15091978709177287,-0.15091978709178863,-0.1509197870917782,-0.1509197870917847,0.0
0.0,-0.007271011707250929,-5.458551362649833e-16,4.836320628209719e-16,0.27707325882896483,-1.1542759560940785,-0.12094067853719466,-1.7971639480050943e-17,-0.1530739306789503,-0.15307393067898303,-0.15307393067896075,-0.153073930678974,0.0
0.0,-0.007368253117199857,-6.391304044166268e-16,5.85382343630734e-16,0.29577198767546725,-1.17335924526897,-0.12532633433305712,-1.6669017861571206e-17,-0.15512111825681968,-0.155121118256858,-0.1551211182568318,-0.15512111825684732,0.0
0.0,-0.007460945363101224,-5.438764673001972e-16,4.825136013017418e-16,0.3139715387663663,-1.1914171242690166,-0.13022639244617007,-4.66899010758272e-18,-0.1570725339600092,-0.15707253396004178,-0.1570725339600196,-0.15707253396003285,0.0
