0.0013905759018100696,-0.16576796117647405,-0.5624616064355078,-1.563170349039209,-1.9373320610310538,0.4994099597652821,-1.0928052935336243,9.943408680336016e-07,13.511219054649077,-20.49116396864436,3.191332973270709,-10.17127788726548,0.0
0.0037730649982778857,-0.16721405196079242,-0.5603958563859537,-1.5468648221970287,-1.9641384975283682,0.5893580290436087,-1.1503138345539519,0.009723210385082117,13.418008772239999,-20.45861696689226,3.1367440930570036,-10.177352287708754,0.0
0.005681988744048372,-0.16852231572333157,-0.558755140315487,-1.5304866755147986,-1.988618638377435,0.6745373493944449,-1.2053195034729014,0.019091788071705758,13.340486429140944,-20.435852217059654,3.090166408573597,-10.185532196491794,0.0
0.007240884509135494,-0.16967919320412173,-0.5574277371515808,-1.5141495667693032,-2.0103806550818324,0.7543351266050811,-1.2576072555539524,0.028115896185692744,13.275574806549802,-20.41928908185767,3.050525306805974,-10.194239582113326,0.0
0.008541251199006852,-0.17067865959403056,-0.5563308914925947,-1.497935078563679,-2.0294138747310386,0.8288857920819228,-1.3073278397339938,0.036804757476986666,13.22091965525608,-20.40635098944058,3.016949783958589,-10.20238111814257,0.0
0.009649120079608905,-0.1715193850555461,-0.5554048733310829,-1.4818993302369576,-2.0458552862025328,0.898592321850824,-1.35475262496503,0.04516761206259133,13.174763351761577,-20.395237571838173,2.988752618107528,-10.209226838183609,0.0
0.010612526018586744,-0.17220291134930021,-0.5546062332998032,-1.4660804882314193,-2.059883313410747,0.9639152859578938,-1.4001688845413789,0.05321367770310917,13.13577734265651,-20.384689478579922,2.965383926329049,-10.214296062251947,0.0
0.011467138936473144,-0.17273254752878373,-0.553902716546058,-1.450504431538984,-2.071674850469488,1.0252915992013019,-1.4438415201466868,0.060952115226504275,13.102931358985337,-20.37381559473512,2.946391667853087,-10.217275903602356,0.0
0.012240080695659506,-0.1731126988184745,-0.553269812304512,-1.4351885978828343,-2.081390080629357,1.083108668663459,-1.4860023991245963,0.06839199867025503,13.075403548489511,-20.361977155518165,2.9313936500851225,-10.217967257113266,0.0
0.012952445915005988,-0.17334844802460375,-0.5526884725027165,-1.420144529539715,-2.0891687871318547,1.1377005727569653,-1.5268502314549248,0.07554228972386737,13.052520774208896,-20.34871155988855,2.920058690939176,-10.21624947661832,0.0
