0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.474002630929324008e-17,7.079632679489694658e-02,4.832485956151520371e-18,-5.111536511193079391e-02,2.701974552385433999e-16,-6.028592904013758691e-01
5.320904171698170621e-17,7.044233808128926022e-02,-6.038474466676861530e-17,-5.086037386783216763e-02,1.885138584298765231e-16,-5.998448305180492657e-01
1.930687268363311793e-16,7.009011226701636343e-02,9.860990193556773637e-17,-5.060668270971561966e-02,3.432961053838416105e-16,-5.968453826382043026e-01
1.039700088674612924e-16,6.973964057280346296e-02,1.678758056350920712e-19,-5.035428465934292663e-02,3.891952995889008935e-17,-5.938608719176181605e-01
-9.841271630372729207e-17,6.939091426309967892e-02,3.160117846106871547e-19,-5.010317277499282823e-02,3.287252043417121353e-17,-5.908912238900101421e-01
-1.947021518752112871e-16,6.904392464585121236e-02,-2.368000727812094095e-17,-4.985334015141640318e-02,-1.130242465113376471e-16,-5.879363644647886966e-01
1.433629200495666385e-16,6.869866307229642588e-02,2.684727350818533195e-17,-4.960477991979860696e-02,2.610986029884732706e-16,-5.849962199248435191e-01
1.674169816217639821e-16,6.835512093674334100e-02,5.358041035531506820e-17,-4.935748524772441692e-02,1.735848165046007876e-16,-5.820707169243415358e-01
-1.828790160392842873e-17,6.801328967635550393e-02,-2.389856257588980642e-18,-4.911144933911971988e-02,4.620884980311814800e-17,-5.791597824865641897e-01
3.790984638220707194e-17,6.767316077094034932e-02,1.987714214135834127e-17,-4.886666543421356451e-02,-3.386222269201523141e-17,-5.762633440017556063e-01
6.373393383889626353e-17,6.733472574273631495e-02,2.543353204270037450e-17,-4.862312680947084020e-02,1.072695520130124948e-16,-5.733813292250072857e-01
-4.280773604042246077e-17,6.699797615620070590e-02,3.502196929722792888e-18,-4.838082677753938188e-02,1.229050486610987111e-17,-5.705136662741624454e-01
-2.906673856719125229e-17,6.666290361780102813e-02,-1.094298740220128184e-18,-4.813975868718910200e-02,-9.832855919422327949e-17,-5.676602836277372388e-01
2.405395706349026764e-17,6.632949977580203382e-02,3.258845757244138920e-18,-4.789991592323339376e-02,-3.397651879868986825e-16,-5.648211101228786113e-01
7.150020379589256596e-17,6.599775632006329995e-02,-8.430967539201533539e-17,-4.766129190647389741e-02,1.815593343668152365e-17,-5.619960749533323696e-01
-1.261339968776388242e-16,6.566766498182734224e-02,1.761717803253634973e-17,-4.742388009360479217e-02,1.262165854203633245e-16,-5.591851076674394516e-01
1.275508604089855179e-16,6.533921753351638884e-02,1.886054879689041258e-17,-4.718767397714718204e-02,-3.751426712149896678e-17,-5.563881381661540670e-01
1.371224339880570484e-16,6.501240578852544860e-02,2.162007817908683696e-18,-4.695266708535740519e-02,-5.429775169735457645e-17,-5.536050967010787138e-01
2.391553140014379684e-17,6.468722160101911256e-02,4.871521554334566531e-17,-4.671885298214158849e-02,8.506378779759944459e-17,-5.508359138725279491e-01
3.661904336934839327e-17,6.436365686572789735e-02,-1.200691298742069173e-17,-4.648622526696121610e-02,1.126403616823601680e-16,-5.480805206276024855e-01
-1.964199865695820946e-16,6.404170351774655934e-02,-1.225154881714754353e-16,-4.625477757473649143e-02,1.962115055839439436e-16,-5.453388482582930408e-01
8.728051945625188728e-17,6.372135353233557287e-02,1.803348975350873735e-18,-4.602450357574662532e-02,4.926714678759862029e-16,-5.426108283995964010e-01
-1.773392919735415634e-16,6.340259892471597492e-02,-3.405003370349926268e-17,-4.579539697552562072e-02,-1.693414228058012858e-16,-5.398963930276600154e-01
-9.895166987418588636e-17,6.308543174987479851e-02,-3.965392859033280478e-17,-4.556745151475315170e-02,-1.013602790158909135e-17,-5.371954744579297003e-01
-2.494132331379109942e-16,6.276984410236499667e-02,-5.502752176311163622e-17,-4.534066096914425581e-02,-2.392334124072391489e-16,-5.345080053433349798e-01
5.575528068009366799e-17,6.245582811610752433e-02,4.020784185167004704e-17,-4.511501914933537666e-02,9.453732534048784051e-17,-5.318339186724757583e-01
2.007033820389881040e-17,6.214337596420006771e-02,9.727676928529423773e-18,-4.489051990076133730e-02,7.087031111046354576e-18,-5.291731477678415230e-01
2.037494315806516020e-16,6.183247985871327679e-02,3.092190702762466702e-17,-4.466715710353728885e-02,1.001414749517985446e-16,-5.265256262840333212e-01
2.100064732568113886e-16,6.152313205050660011e-02,6.140230043294992847e-17,-4.444492467233562144e-02,1.794887602337194789e-16,-5.238912882060130505e-01
